#cdEstado,nomeUF,cdMunicipio,codMunicIbge,Municipio,MesEmissao,AnoEmissao,cdPrograma,cdSubPrograma,cdFonteRecurso,Atividade,QtdCusteio,VlCusteio,QtdInvestimento,VlInvestimento,QtdComercializacao,VlComercializacao,QtdIndustrializacao,VlIndustrializacao,AreaInvestimento,AreaCusteio,cnpjIF,nomeIF
6,CE,28075,2303105.0,CARIRï¿½,8,2020,999,0,300,2,1,82028.36,0,0.0,0,0.0,0,0.0,0.0,25.46,0,BCO DO BRASIL S.A.
6,CE,17581,2308609.0,MONSENHOR TABOSA,8,2020,1,1,300,2,1,50169.13,0,0.0,0,0.0,0,0.0,0.0,29.6,0,BCO DO BRASIL S.A.
6,CE,2462,2312700.0,SENADOR POMPEU,1,2020,1,2,300,2,0,0.0,3,40304.28,0,0.0,0,0.0,28.0,0.0,0,BCO DO BRASIL S.A.
6,CE,20657,2311702.0,RERIUTABA,8,2020,1,5,502,1,0,0.0,1,9600.0,0,0.0,0,0.0,0.03,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24055,2307205.0,JATI,6,2020,1,56,502,1,0,0.0,1,5000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17581,2308609.0,MONSENHOR TABOSA,3,2020,1,56,502,2,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43380,2301851.0,BANABUIï¿½,12,2020,1,56,502,1,0,0.0,14,49477.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14852,2303204.0,CARIRIAï¿½U,6,2020,1,56,502,2,2,7000.0,38,112000.0,0,0.0,0,0.0,0.0,2.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43380,2301851.0,BANABUIï¿½,4,2020,1,1,300,2,2,18704.2,0,0.0,0,0.0,0,0.0,0.0,78.4,0,BCO DO BRASIL S.A.
6,CE,34227,2314102.0,VIï¿½OSA DO CEARï¿½,6,2020,1,4,502,1,0,0.0,3,34688.16,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44891,2305332.0,IBICUITINGA,1,2020,1,2,502,2,0,0.0,5,34986.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,32597,2303303.0,CARIï¿½S,6,2020,1,2,502,2,0,0.0,2,30000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43476,2309458.0,OCARA,12,2020,1,56,502,2,2,7700.0,29,127180.0,0,0.0,0,0.0,13.0,2.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,15600,2312205.0,SANTA QUITï¿½RIA,9,2020,1,2,502,2,0,0.0,3,39600.0,0,0.0,0,0.0,8.47,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,20626,2310605.0,PENAFORTE,5,2020,1,56,502,1,0,0.0,16,69000.0,0,0.0,0,0.0,8.4,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44846,2301950.0,BARREIRA,4,2020,1,56,502,1,6,30000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,7,2020,1,1,300,2,2,19449.56,0,0.0,0,0.0,0,0.0,0.0,13.7,0,BCO DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,12,2020,1,56,502,1,4,20000.0,7,35000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9582,2306405.0,ITAPIPOCA,9,2020,1,54,502,1,0,0.0,6,34066.0,0,0.0,0,0.0,3.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,32597,2303303.0,CARIï¿½S,9,2020,1,56,502,2,1,5000.0,42,190438.74,0,0.0,0,0.0,3.0,1.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23654,2303600.0,CATARINA,12,2020,1,56,502,2,0,0.0,15,62000.0,0,0.0,0,0.0,17.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42367,2300754.0,AMONTADA,10,2020,1,56,502,1,1,5000.0,72,186100.0,0,0.0,0,0.0,36.93,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35439,2311207.0,POTENGI,3,2020,1,56,502,2,0,0.0,9,26000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35484,2305803.0,IPU,12,2020,1,2,502,2,0,0.0,5,20237.13,0,0.0,0,0.0,6.2,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,5586,2300101.0,ABAIARA,4,2020,1,2,502,2,0,0.0,4,19931.6,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40259,2306009.0,IRACEMA,2,2020,1,1,300,2,2,23482.23,0,0.0,0,0.0,0,0.0,0.0,39.96,0,BCO DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,6,2020,1,56,502,2,3,9800.0,62,197500.0,0,0.0,0,0.0,1.05,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,29036,2300200.0,ACARAï¿½,1,2020,1,2,300,2,0,0.0,1,9818.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,26723,2301109.0,ARACATI,8,2020,1,2,300,1,0,0.0,2,143475.19,0,0.0,0,0.0,5.0,0.0,0,BCO DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,11,2020,1,2,502,1,0,0.0,2,29900.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,5160,2302602.0,CAMOCIM,4,2020,1,56,502,1,0,0.0,13,60000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42367,2300754.0,AMONTADA,1,2020,1,56,502,2,0,0.0,13,50000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,18614,2312403.0,Sï¿½O GONï¿½ALO DO AMARANTE,10,2020,1,56,502,1,0,0.0,3,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44853,2302057.0,BARROQUINHA,10,2020,1,56,502,2,0,0.0,9,30000.0,0,0.0,0,0.0,1.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26792,2304707.0,GRANJA,11,2020,1,56,502,1,11,48000.0,49,236400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,6,2020,1,2,502,2,0,0.0,2,3278.0,0,0.0,0,0.0,5.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13341,2301208.0,ARACOIABA,9,2020,1,2,502,2,0,0.0,4,39930.8,0,0.0,0,0.0,31.43,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42336,2306553.0,ITAREMA,9,2020,1,56,502,1,0,0.0,26,46550.0,0,0.0,0,0.0,8.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,9,2020,1,56,502,1,2,4013.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28855,2312106.0,SANTANA DO CARIRI,12,2020,1,2,300,2,0,0.0,1,25500.0,0,0.0,0,0.0,1.0,0.0,0,BCO DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,5,2020,1,1,300,2,1,108177.93,0,0.0,0,0.0,0,0.0,0.0,81.56,0,BCO DO BRASIL S.A.
6,CE,24653,2305407.0,ICï¿½,1,2020,1,56,502,2,0,0.0,83,362400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,38443,2310704.0,PENTECOSTE,11,2020,1,5,502,1,0,0.0,10,63361.68,0,0.0,0,0.0,3.61,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28611,2306702.0,JAGUARETAMA,5,2020,1,56,502,1,0,0.0,2,10000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,4886,2309102.0,MULUNGU,3,2020,1,56,502,2,0,0.0,1,5000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,1652,2301901.0,BARBALHA,6,2020,1,56,502,2,0,0.0,25,96700.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,30788,2309201.0,NOVA OLINDA,3,2020,1,56,502,2,0,0.0,4,20000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42477,2311355.0,QUIXELï¿½,12,2020,999,0,201,2,1,72465.96,0,0.0,0,0.0,0,0.0,0.0,13.71,0,BCO DO BRASIL S.A.
6,CE,43500,2311231.0,POTIRETAMA,5,2020,1,56,502,2,0,0.0,34,148000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,6,2020,999,0,502,1,0,0.0,2,45000.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,12,2020,1,2,502,2,0,0.0,5,59780.0,0,0.0,0,0.0,5.36,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,10,2020,1,56,502,1,0,0.0,8,32000.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28075,2303105.0,CARIRï¿½,4,2020,1,56,502,2,0,0.0,11,32775.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42398,2308351.0,MILHï¿½,8,2020,1,1,502,2,1,12000.0,0,0.0,0,0.0,0,0.0,0.0,1.46,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2462,2312700.0,SENADOR POMPEU,9,2020,1,1,300,2,4,55387.86,0,0.0,0,0.0,0,0.0,0.0,100.1,0,BCO DO BRASIL S.A.
6,CE,19747,2307007.0,JAGUARUANA,12,2020,1,5,502,2,0,0.0,39,198703.0,0,0.0,0,0.0,2.99,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,8,2020,1,2,300,2,0,0.0,8,554676.0,0,0.0,0,0.0,380.52,0.0,0,BCO DO BRASIL S.A.
6,CE,17907,2301406.0,ARATUBA,8,2020,1,2,502,1,0,0.0,3,39484.0,0,0.0,0,0.0,3.23,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19747,2307007.0,JAGUARUANA,6,2020,1,2,201,2,0,0.0,4,93809.42,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,13743,2306603.0,ITATIRA,11,2020,1,56,502,2,7,33000.0,89,257500.0,0,0.0,0,0.0,40.5,5.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28051,2302008.0,BARRO,2,2020,1,2,502,2,0,0.0,8,49540.63,0,0.0,0,0.0,10.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37750,2309607.0,PACAJUS,6,2020,999,0,502,2,0,0.0,1,19737.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43407,2304277.0,ERERï¿½,10,2020,1,5,502,2,0,0.0,3,19992.0,0,0.0,0,0.0,1.03,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,17866,2302503.0,BREJO SANTO,11,2020,999,0,502,2,0,0.0,3,48406.65,0,0.0,0,0.0,1.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26723,2301109.0,ARACATI,4,2020,1,1,300,2,1,19268.17,0,0.0,0,0.0,0,0.0,0.0,17.0,0,BCO DO BRASIL S.A.
6,CE,42336,2306553.0,ITAREMA,1,2020,1,56,502,2,0,0.0,16,46780.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7577,2307502.0,LAVRAS DA MANGABEIRA,7,2020,1,56,502,2,0,0.0,28,132000.0,0,0.0,0,0.0,43.33,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9843,2311801.0,RUSSAS,11,2020,1,1,300,2,1,20928.8,0,0.0,0,0.0,0,0.0,0.0,8.4,0,BCO DO BRASIL S.A.
6,CE,37602,2307809.0,MARCO,9,2020,1,56,502,2,0,0.0,12,45000.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23757,2301802.0,BAIXIO,8,2020,1,56,502,2,0,0.0,7,30000.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35484,2305803.0,IPU,3,2020,1,56,502,2,1,4002.0,22,78300.0,0,0.0,0,0.0,2.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35312,2309409.0,NOVO ORIENTE,7,2020,1,2,502,2,0,0.0,3,19992.0,0,0.0,0,0.0,0.04,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9207,2305704.0,IPAUMIRIM,8,2020,999,0,300,2,1,48212.5,0,0.0,0,0.0,0,0.0,0.0,33.44,0,BCO DO BRASIL S.A.
6,CE,34818,2313005.0,SOLONï¿½POLE,4,2020,999,0,502,1,0,0.0,4,32169.5,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42374,2313955.0,VARJOTA,6,2020,1,56,502,1,0,0.0,1,4000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9238,2301000.0,AQUIRAZ,8,2020,1,56,502,1,0,0.0,8,17900.0,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9843,2311801.0,RUSSAS,2,2020,1,56,502,2,0,0.0,24,86900.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,34045,2310506.0,PEDRA BRANCA,12,2020,1,56,502,2,0,0.0,65,256864.73,0,0.0,0,0.0,1.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,6389,2304202.0,CRATO,3,2020,1,5,502,2,0,0.0,4,39200.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,4886,2309102.0,MULUNGU,8,2020,1,56,502,1,0,0.0,10,28500.0,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,25360,2308302.0,MILAGRES,3,2020,1,56,502,1,0,0.0,1,2500.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44860,2304236.0,CROATï¿½,5,2020,1,56,502,2,1,5000.0,16,60000.0,0,0.0,0,0.0,0.0,2.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42477,2311355.0,QUIXELï¿½,5,2020,1,56,502,1,1,5000.0,0,0.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43407,2304277.0,ERERï¿½,6,2020,1,1,300,2,1,9525.78,0,0.0,0,0.0,0,0.0,0.0,18.34,0,BCO DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,5,2020,1,2,502,2,0,0.0,5,67682.1,0,0.0,0,0.0,3.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42343,2313757.0,UMIRIM,6,2020,1,54,502,1,0,0.0,2,4310.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43531,2313351.0,TEJUï¿½UOCA,11,2020,1,56,502,2,1,5000.0,27,76000.0,0,0.0,0,0.0,10.2,0.6,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43380,2301851.0,BANABUIï¿½,10,2020,1,2,300,2,0,0.0,6,192591.0,0,0.0,0,0.0,311.62,0.0,0,BCO DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,4,2020,999,0,201,2,1,18216.01,0,0.0,0,0.0,0,0.0,0.0,10.0,0,BCO DO BRASIL S.A.
6,CE,27533,2314003.0,Vï¿½RZEA ALEGRE,12,2020,1,5,502,1,0,0.0,2,7920.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23678,2302909.0,CAPISTRANO,8,2020,1,56,502,1,0,0.0,27,61000.0,0,0.0,0,0.0,4.22,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40259,2306009.0,IRACEMA,1,2020,1,1,300,2,2,32512.46,0,0.0,0,0.0,0,0.0,0.0,105.4,0,BCO DO BRASIL S.A.
6,CE,18425,2305001.0,GUARACIABA DO NORTE,12,2020,1,1,300,1,1,18973.82,0,0.0,0,0.0,0,0.0,0.0,1.0,0,BCO DO BRASIL S.A.
6,CE,4886,2309102.0,MULUNGU,8,2020,1,5,502,1,0,0.0,1,4200.0,0,0.0,0,0.0,0.02,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14625,2304301.0,FARIAS BRITO,11,2020,1,5,502,2,0,0.0,5,19993.99,0,0.0,0,0.0,6.12,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,24653,2305407.0,ICï¿½,12,2020,1,56,502,2,0,0.0,78,316500.0,0,0.0,0,0.0,73.7,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,9135,2311108.0,PORTEIRAS,6,2020,1,56,502,2,0,0.0,68,230600.0,0,0.0,0,0.0,6.3,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37602,2307809.0,MARCO,4,2020,1,56,502,2,2,8000.0,7,30000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,33833,2302206.0,BEBERIBE,10,2020,1,1,300,1,1,27396.82,0,0.0,0,0.0,0,0.0,0.0,11.0,0,BCO DO BRASIL S.A.
6,CE,13152,2305902.0,IPUEIRAS,5,2020,1,2,201,2,0,0.0,3,29890.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,42367,2300754.0,AMONTADA,3,2020,1,56,502,2,0,0.0,28,79700.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2462,2312700.0,SENADOR POMPEU,4,2020,1,1,300,2,3,45897.56,0,0.0,0,0.0,0,0.0,0.0,136.05,0,BCO DO BRASIL S.A.
6,CE,42374,2313955.0,VARJOTA,12,2020,1,2,502,1,0,0.0,3,61749.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51107,2306256.0,ITAITINGA,8,2020,1,1,300,2,1,9800.67,0,0.0,0,0.0,0,0.0,0.0,1.7,0,BCO DO BRASIL S.A.
6,CE,33101,2306900.0,JAGUARIBE,7,2020,999,0,502,2,0,0.0,4,40938.72,0,0.0,0,0.0,8.66,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43380,2301851.0,BANABUIï¿½,6,2020,1,56,502,2,1,5000.0,41,130200.0,0,0.0,0,0.0,0.0,4.48,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13743,2306603.0,ITATIRA,8,2020,1,1,502,2,1,19600.0,0,0.0,0,0.0,0,0.0,0.0,0.99,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,2,2020,1,2,502,2,0,0.0,5,132705.99,0,0.0,0,0.0,10.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28855,2312106.0,SANTANA DO CARIRI,6,2020,1,5,502,1,0,0.0,1,3369.6,0,0.0,0,0.0,1.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,9,2020,1,2,300,2,0,0.0,7,206901.65,0,0.0,0,0.0,21.03,0.0,0,BCO DO BRASIL S.A.
6,CE,40613,2301703.0,AURORA,6,2020,1,5,502,2,0,0.0,2,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,39741,2302404.0,BOA VIAGEM,11,2020,1,2,502,2,0,0.0,1,17500.0,0,0.0,0,0.0,11.99,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43517,2311264.0,QUITERIANï¿½POLIS,7,2020,999,0,502,2,0,0.0,7,141240.06,0,0.0,0,0.0,0.03,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22538,2301604.0,ASSARï¿½,10,2020,1,5,502,2,0,0.0,3,19948.34,0,0.0,0,0.0,1.02,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42453,2305357.0,ICAPUï¿½,3,2020,1,5,502,2,0,0.0,1,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,26723,2301109.0,ARACATI,2,2020,1,56,502,2,0,0.0,23,95766.5,0,0.0,0,0.0,21.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23678,2302909.0,CAPISTRANO,6,2020,1,2,502,1,0,0.0,11,64464.54,0,0.0,0,0.0,6.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,28611,2306702.0,JAGUARETAMA,8,2020,1,56,502,2,0,0.0,90,391900.0,0,0.0,0,0.0,29.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,13743,2306603.0,ITATIRA,12,2020,1,56,502,2,1,3000.0,86,300000.0,0,0.0,0,0.0,37.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,37585,2307106.0,JARDIM,12,2020,1,2,450,2,0,0.0,3,87840.0,0,0.0,0,0.0,27.71,0.0,0,BCO DO BRASIL S.A.
6,CE,31172,2301307.0,ARARIPE,11,2020,1,5,502,1,0,0.0,1,800.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,4,2020,1,56,502,2,0,0.0,11,53400.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14151,2313302.0,TAUï¿½,7,2020,1,2,502,2,0,0.0,2,14400.0,0,0.0,0,0.0,1.22,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,22325,2304509.0,FRECHEIRINHA,5,2020,1,56,502,1,0,0.0,2,5000.0,0,0.0,0,0.0,1.01,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43524,2313252.0,TARRAFAS,8,2020,1,2,300,2,0,0.0,2,19584.0,0,0.0,0,0.0,40.13,0.0,0,BCO DO BRASIL S.A.
6,CE,20963,2305209.0,HIDROLï¿½NDIA,12,2020,1,56,502,2,3,13500.0,24,89450.0,0,0.0,0,0.0,17.0,2.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43524,2313252.0,TARRAFAS,5,2020,1,56,502,2,0,0.0,12,32490.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,35336,2308708.0,MORADA NOVA,6,2020,1,5,502,1,0,0.0,3,15000.0,0,0.0,0,0.0,0.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,5,2020,1,2,201,2,0,0.0,2,29784.0,0,0.0,0,0.0,0.0,0.0,0,BCO DO BRASIL S.A.
6,CE,43524,2313252.0,TARRAFAS,3,2020,1,2,300,2,0,0.0,1,1377.0,0,0.0,0,0.0,3.0,0.0,0,BCO DO BRASIL S.A.
6,CE,11178,2312007.0,SANTANA DO ACARAï¿½,7,2020,999,0,300,2,2,91618.1,0,0.0,0,0.0,0,0.0,0.0,126.02,0,BCO DO BRASIL S.A.
6,CE,22693,2306306.0,ITAPAJï¿½,3,2020,1,56,502,1,6,27000.0,2,5000.0,0,0.0,0,0.0,2.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,44633,2311959.0,SALITRE,11,2020,1,56,502,1,0,0.0,21,78500.0,0,0.0,0,0.0,0.5,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,10,2020,999,0,502,2,3,464060.0,2,19380.0,0,0.0,0,0.0,1.26,17.35,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,32597,2303303.0,CARIï¿½S,12,2020,1,56,502,2,0,0.0,21,100999.62,0,0.0,0,0.0,9.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,23678,2302909.0,CAPISTRANO,7,2020,1,56,502,1,1,5000.0,43,118000.0,0,0.0,0,0.0,4.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,42453,2305357.0,ICAPUï¿½,8,2020,1,1,201,2,1,19571.54,0,0.0,0,0.0,0,0.0,0.0,1.14,0,BCO DO BRASIL S.A.
6,CE,31787,2307403.0,JUCï¿½S,10,2020,1,2,502,2,0,0.0,17,319041.37,0,0.0,0,0.0,76.74,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,43500,2311231.0,POTIRETAMA,2,2020,50,0,300,2,0,0.0,3,97218.5,0,0.0,0,0.0,25.0,0.0,0,BCO DO BRASIL S.A.
6,CE,30795,2308500.0,MOMBAï¿½A,7,2020,1,56,502,2,1,2000.0,144,428985.0,0,0.0,0,0.0,20.1,70.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,7254,2302107.0,BATURITï¿½,10,2020,1,56,502,1,0,0.0,11,37000.0,0,0.0,0,0.0,12.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,19149,2303402.0,CARNAUBAL,10,2020,1,56,502,2,0,0.0,26,124400.0,0,0.0,0,0.0,6.0,0.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,51059,2303659.0,CATUNDA,12,2020,1,1,502,2,1,27270.0,0,0.0,0,0.0,0,0.0,0.0,100.87,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,14852,2303204.0,CARIRIAï¿½U,10,2020,1,56,502,2,5,23000.0,56,168600.0,0,0.0,0,0.0,12.0,3.0,7237373,BCO DO NORDESTE DO BRASIL S.A.
6,CE,2723,2305506.0,IGUATU,11,2020,50,0,300,2,2,79320.72,0,0.0,0,0.0,0,0.0,0.0,19.01,0,BCO DO BRASIL S.A.
6,CE,40716,2311405.0,QUIXERAMOBIM,3,2020,1,1,300,2,5,99470.08,0,0.0,0,0.0,0,0.0,0.0,147.7,0,BCO DO BRASIL S.A.
6,CE,38058,2305308.0,IBIAPINA,8,2020,1,1,201,1,1,18336.71,0,0.0,0,0.0,0,0.0,0.0,1.0,0,BCO DO BRASIL S.A.
